chr start stop chr_12.AA chr_12.BB
chr_12 10470001 10480000 0.00553399449035813 0.00534
chr_12 10480001 10490000 0.00581807162534435 0.0063
chr_12 10490001 10500000 0.00344060606060606 0.00404
chr_12 10500001 10510000 0.0016232782369146 0.0016
chr_12 10510001 10520000 0.00519867768595041 0.0063
chr_12 10520001 10530000 0.00597986225895317 0.00658
chr_12 10530001 10540000 0.00406768595041322 0.00442
chr_12 10540001 10550000 0.00565107438016529 0.00612
chr_12 10550001 10560000 0.00331757575757576 0.00368
chr_12 10560001 10570000 0.00371440771349862 0.0047
chr_12 10570001 10580000 0.00453724517906336 0.0049
chr_12 10580001 10590000 0.00386495867768595 0.00356
chr_12 10590001 10600000 0.0032429476584022 0.0032
chr_12 10600001 10610000 0.00331589531680441 0.00354
chr_12 10610001 10620000 0.00330068870523416 0.00346
chr_12 10620001 10630000 0.00499 0.00556
chr_12 10630001 10640000 0.00262793388429752 0.00338
chr_12 10640001 10650000 0.00330909090909091 0.00288
chr_12 10650001 10660000 0.00297776859504132 0.00308
chr_12 10660001 10670000 0.00506002754820937 0.0057
chr_12 10670001 10680000 0.00558090909090909 0.0052
chr_12 10680001 10690000 0.00398465564738292 0.0028
chr_12 10690001 10700000 0.00543066115702479 0.00596
chr_12 10700001 10710000 0.00448013774104683 0.00534
chr_12 10710001 10720000 0.00378159779614325 0.00398
chr_12 10720001 10730000 0.00420349862258953 0.00456
chr_12 10730001 10740000 0.00555925619834711 0.0051
chr_12 10740001 10750000 0.00288509641873278 0.00304
chr_12 10750001 10760000 0.00403906336088154 0.0038
chr_12 10760001 10770000 0.00407865013774105 0.00398
chr_12 10770001 10780000 0.00439278236914601 0.00432
chr_12 10780001 10790000 0.00473683195592287 0.0042
chr_12 10790001 10800000 0.00409355371900826 0.00378
chr_12 10800001 10810000 0.00331746556473829 0.00352
chr_12 10810001 10820000 0.0039536914600551 0.00406
chr_12 10820001 10830000 0.00615396694214876 0.0071
chr_12 10830001 10840000 0.00488314049586777 0.00484
chr_12 10840001 10850000 0.00488906336088154 0.00466
chr_12 10850001 10860000 0.0049034435261708 0.00488
chr_12 10860001 10870000 0.00516044077134986 0.00556
chr_12 10870001 10880000 0.00512584022038567 0.00532
chr_12 10880001 10890000 0.00541231404958678 0.00386
chr_12 10890001 10900000 0.0033697520661157 0.00294
chr_12 10900001 10910000 0.00180203856749311 0.00178
chr_12 10910001 10920000 0.00401961432506887 0.00408
chr_12 10920001 10930000 0.0047735261707989 0.00418
chr_12 10930001 10940000 0.00405504132231405 0.00454
chr_12 10940001 10950000 0.00385763085399449 0.00354
chr_12 10950001 10960000 0.00300066115702479 0.00336
chr_12 10960001 10970000 0.00443589531680441 0.00506
chr_12 10970001 10980000 0.0036835261707989 0.00344
chr_12 10980001 10990000 0.00302030303030303 0.00278
chr_12 10990001 1.1e+07 0.00176077134986226 0.00206
chr_12 11000001 11010000 0.00230512396694215 0.0024
chr_12 11010001 11020000 0.00171669421487603 0.00184
chr_12 11020001 11030000 0.00219785123966942 0.00244
chr_12 11030001 11040000 0.00242887052341598 0.0022
chr_12 11040001 11050000 0.00238840220385675 0.00264
chr_12 11050001 11060000 0.0022995867768595 0.0026
chr_12 11060001 11070000 0.00151606060606061 0.00136
chr_12 11070001 11080000 0.00251438016528926 0.00258
chr_12 11080001 11090000 0.00226581267217631 0.00204
chr_12 11090001 11100000 0.00200137741046832 0.00224
chr_12 11100001 11110000 0.00198721763085399 0.00232
chr_12 11110001 11120000 0.00256947658402204 0.00306
chr_12 11120001 11130000 0.00146801652892562 0.0016
chr_12 11130001 11140000 0.002463608815427 0.00238
chr_12 11140001 11150000 0.0027596694214876 0.00262
chr_12 11150001 11160000 0.00476225895316804 0.006
chr_12 11160001 11170000 0.0054130303030303 0.00508
chr_12 11170001 11180000 0.0044795867768595 0.00462
chr_12 11180001 11190000 0.00638179063360882 0.00544
chr_12 11190001 11200000 0.00763953168044077 0.00748
chr_12 11200001 11210000 0.0090868044077135 0.00928
chr_12 11210001 11220000 0.00634829201101928 0.00652
chr_12 11220001 11230000 0.00638732782369146 0.00702
chr_12 11230001 11240000 0.00671752066115702 0.00768
chr_12 11240001 11250000 0.0054833608815427 0.006
chr_12 11250001 11260000 0.00572123966942149 0.00594
chr_12 11260001 11270000 0.00329013774104683 0.00346
chr_12 11270001 11280000 0.00232859504132231 0.00214
chr_12 11280001 11290000 0.00110157024793388 0.0013
chr_12 11290001 11300000 0.00209652892561983 0.00222
chr_12 11300001 11310000 0.00535955922865014 0.0053
chr_12 11310001 11320000 0.00535589531680441 0.005
chr_12 11320001 11330000 0.0068264738292011 0.00724
chr_12 11330001 11340000 0.00568079889807163 0.00634
chr_12 11340001 11350000 0.00524451790633609 0.00532
chr_12 11350001 11360000 0.00522920110192837 0.0051
chr_12 11360001 11370000 0.00541520661157025 0.00528
chr_12 11370001 11380000 0.00539066115702479 0.00582
chr_12 11380001 11390000 0.00441895316804408 0.0048
chr_12 11390001 11400000 0.00463741046831956 0.0047
chr_12 11400001 11410000 0.0050633608815427 0.00568
chr_12 11410001 11420000 0.00610887052341598 0.00674
chr_12 11420001 11430000 0.0043736914600551 0.00448
chr_12 11430001 11440000 0.00491432506887052 0.00484
chr_12 11440001 11450000 0.00658727272727273 0.00678
chr_12 11450001 11460000 0.00463190082644628 0.0044
chr_12 11460001 11470000 0.00588101928374656 0.0053
chr_12 11470001 11480000 0.00565118457300275 0.00536
chr_12 11480001 11490000 0.0049431955922865 0.00372
chr_12 11490001 11500000 0.00294181818181818 0.0035
chr_12 11500001 11510000 0.00194267217630854 0.00122
chr_12 11510001 11520000 0.00119986225895317 0.00156
chr_12 11520001 11530000 0.00182443526170799 0.00152
chr_12 11530001 11540000 0.0018168044077135 0.00186
chr_12 11540001 11550000 0.000798760330578512 0.00096
chr_12 11550001 11560000 0.00103115702479339 0.00094
chr_12 11560001 11570000 0.00112435261707989 0.00128
chr_12 11570001 11580000 0.00149884297520661 0.00174
chr_12 11580001 11590000 0.00185911845730028 0.00212
chr_12 11590001 11600000 0.00491942148760331 0.00508
chr_12 11600001 11610000 0.00515947658402204 0.00514
chr_12 11610001 11620000 0.00401066115702479 0.00416
chr_12 11620001 11630000 0.00275556473829201 0.00284
chr_12 11630001 11640000 0.00502743801652893 0.0054
chr_12 11640001 11650000 0.00512473829201102 0.00598
chr_12 11650001 11660000 0.00422790633608815 0.00406
chr_12 11660001 11670000 0.00358955922865014 0.00348
chr_12 11670001 11680000 0.00316325068870523 0.00348
chr_12 11680001 11690000 0.00410038567493113 0.0047
chr_12 11690001 11700000 0.00222749311294766 0.00232
chr_12 11700001 11710000 0.00273473829201102 0.0022
chr_12 11710001 11720000 0.00224187327823691 0.00256
chr_12 11720001 11730000 0.00275553719008264 0.00272
chr_12 11730001 11740000 0.00172928374655647 0.00188
chr_12 11740001 11750000 0.00190170798898072 0.00182
chr_12 11750001 11760000 0.0025396694214876 0.00254
chr_12 11760001 11770000 0.00225460055096419 0.00216
chr_12 11770001 11780000 0.00181550964187328 0.00198
chr_12 11780001 11790000 0.00160110192837466 0.00114
chr_12 11790001 11800000 0.00306955922865014 0.00352
chr_12 11800001 11810000 0.00180953168044077 0.00188
chr_12 11810001 11820000 0.00218840220385675 0.00258
chr_12 11820001 11830000 0.00212407713498623 0.00244
chr_12 11830001 11840000 0.00281727272727273 0.00302
chr_12 11840001 11850000 0.00234878787878788 0.00236
chr_12 11850001 11860000 0.00471479338842975 0.0039
chr_12 11860001 11870000 0.00460093663911846 0.0037
chr_12 11870001 11880000 0.00412013774104683 0.00438
chr_12 11880001 11890000 0.00455013774104683 0.00488
chr_12 11890001 11900000 0.00694465564738292 0.00728
chr_12 11900001 11910000 0.00550575757575758 0.00552
chr_12 11910001 11920000 0.00545236914600551 0.00576
chr_12 11920001 11930000 0.0034229476584022 0.00408
chr_12 11930001 11940000 0.00264261707988981 0.00248
chr_12 11940001 11950000 0.00268426997245179 0.00246
chr_12 11950001 11960000 0.00345300275482094 0.0024
chr_12 11960001 11970000 0.00281066115702479 0.00292
chr_12 11970001 11980000 0.00235079889807163 0.00276
chr_12 11980001 11990000 0.00337090909090909 0.00408
chr_12 11990001 1.2e+07 0.00450809917355372 0.00458
chr_12 12000001 12010000 0.00398407713498623 0.0042
chr_12 12010001 12020000 0.00438451790633609 0.0042
chr_12 12020001 12030000 0.00333509641873278 0.00366
chr_12 12030001 12040000 0.00315316804407713 0.00354
chr_12 12040001 12050000 0.00240972451790634 0.00264
chr_12 12050001 12060000 0.00134826446280992 0.00138
chr_12 12060001 12070000 0.00231002754820937 0.00252
chr_12 12070001 12080000 0.00268261707988981 0.0027
chr_12 12080001 12090000 0.00260198347107438 0.00238
chr_12 12090001 12100000 0.00234380165289256 0.00258
chr_12 12100001 12110000 0.00190853994490358 0.00214
chr_12 12110001 12120000 0.00251977961432507 0.00244
chr_12 12120001 12130000 0.00458484848484849 0.00444
chr_12 12130001 12140000 0.00473159779614325 0.00468
chr_12 12140001 12150000 0.0050504958677686 0.00548
chr_12 12150001 12160000 0.00590887052341598 0.00588
chr_12 12160001 12170000 0.00566564738292011 0.00606
chr_12 12170001 12180000 0.00414754820936639 0.00448
chr_12 12180001 12190000 0.00384074380165289 0.00326
chr_12 12190001 12200000 0.00278685950413223 0.00332
chr_12 12200001 12210000 0.00135779614325069 0.00118
chr_12 12210001 12220000 0.0019801652892562 0.00184
chr_12 12220001 12230000 0.00247446280991736 0.00244
chr_12 12230001 12240000 0.00278115702479339 0.00302
chr_12 12240001 12250000 0.00440019283746556 0.00452
chr_12 12250001 12260000 0.00544774104683196 0.00566
chr_12 12260001 12270000 0.00427578512396694 0.00514
chr_12 12270001 12280000 0.00271878787878788 0.00314
chr_12 12280001 12290000 0.0017034435261708 0.002
chr_12 12290001 12300000 0.00227848484848485 0.00324
chr_12 12300001 12310000 0.00512096418732782 0.00508
chr_12 12310001 12320000 0.00481506887052342 0.00504
chr_12 12320001 12330000 0.00422716253443526 0.00418
chr_12 12330001 12340000 0.0031703305785124 0.0039
chr_12 12340001 12350000 0.00301807162534435 0.00312
chr_12 12350001 12360000 0.00261115702479339 0.00252
chr_12 12360001 12370000 0.00243404958677686 0.00206
chr_12 12370001 12380000 0.00228818181818182 0.00282
chr_12 12380001 12390000 0.00174840220385675 0.00198
chr_12 12390001 12400000 0.00241110192837466 0.00204
chr_12 12400001 12410000 0.00295903581267218 0.00362
chr_12 12410001 12420000 0.00328264462809917 0.00392
chr_12 12420001 12430000 0.00424520661157025 0.00368
chr_12 12430001 12440000 0.00372939393939394 0.00356
chr_12 12440001 12450000 0.00318798898071625 0.00386
chr_12 12450001 12460000 0.00551903581267218 0.00536
chr_12 12460001 12470000 0.00489584022038568 0.00434
chr_12 12470001 12480000 0.00649300275482094 0.00682
chr_12 12480001 12490000 0.00538730027548209 0.00572
chr_12 12490001 12500000 0.00594550964187328 0.00604
chr_12 12500001 12510000 0.00641977961432507 0.00742
chr_12 12510001 12520000 0.00555421487603306 0.00604
chr_12 12520001 12530000 0.00638112947658402 0.0064
chr_12 12530001 12540000 0.00568741046831956 0.00638
chr_12 12540001 12550000 0.00549845730027548 0.00652
chr_12 12550001 12560000 0.00388804407713499 0.00392
chr_12 12560001 12570000 0.00248165289256198 0.00276
chr_12 12570001 12580000 0.0015968044077135 0.00162
chr_12 12580001 12590000 0.00142143250688705 0.00126
chr_12 12590001 12600000 0.00195121212121212 0.002
chr_12 12600001 12610000 0.00274859504132231 0.00278
chr_12 12610001 12620000 0.00456754820936639 0.00444
chr_12 12620001 12630000 0.00533110192837466 0.00634
chr_12 12630001 12640000 0.0039400826446281 0.00426
chr_12 12640001 12650000 0.0050197520661157 0.00514
chr_12 12650001 12660000 0.00456550964187328 0.0046
chr_12 12660001 12670000 0.00425669421487603 0.00394
chr_12 12670001 12680000 0.00468570247933884 0.00518
chr_12 12680001 12690000 0.00361903581267218 0.00384
chr_12 12690001 12700000 0.00435473829201102 0.00486
chr_12 12700001 12710000 0.00495716253443526 0.00534
chr_12 12710001 12720000 0.00443212121212121 0.00416
chr_12 12720001 12730000 0.00351374655647383 0.00406
chr_12 12730001 12740000 0.00339115702479339 0.00362
chr_12 12740001 12750000 0.00377115702479339 0.00502
chr_12 12750001 12760000 0.00322413223140496 0.00354
chr_12 12760001 12770000 0.00243192837465565 0.0026
chr_12 12770001 12780000 0.00259424242424242 0.00254
chr_12 12780001 12790000 0.00226305785123967 0.0025
chr_12 12790001 12800000 0.00260710743801653 0.00328
chr_12 12800001 12810000 0.00184589531680441 0.00154
chr_12 12810001 12820000 0.00193487603305785 0.0017
chr_12 12820001 12830000 0.00294677685950413 0.00268
chr_12 12830001 12840000 0.00359743801652893 0.0033
chr_12 12840001 12850000 0.00494641873278237 0.0048
chr_12 12850001 12860000 0.00537669421487603 0.00592
chr_12 12860001 12870000 0.00543567493112948 0.00532
chr_12 12870001 12880000 0.00632743801652893 0.00754
chr_12 12880001 12890000 0.00437650137741047 0.004
chr_12 12890001 12900000 0.00642154269972452 0.00668
chr_12 12900001 12910000 0.00539049586776859 0.00516
chr_12 12910001 12920000 0.00532451790633609 0.00506
chr_12 12920001 12930000 0.00435606060606061 0.00412
chr_12 12930001 12940000 0.00439694214876033 0.00452
chr_12 12940001 12950000 0.00541719008264463 0.00592
chr_12 12950001 12960000 0.00459578512396694 0.00426
chr_12 12960001 12970000 0.00396873278236915 0.00352
chr_12 12970001 12980000 0.00335608815426997 0.00322
chr_12 12980001 12990000 0.0050763085399449 0.0048
chr_12 12990001 1.3e+07 0.0043769696969697 0.00398
chr_12 13000001 13010000 0.0043536914600551 0.00526
chr_12 13010001 13020000 0.00547732782369146 0.0053
chr_12 13020001 13030000 0.00364201101928375 0.00346
chr_12 13030001 13040000 0.00459619834710744 0.00474
chr_12 13040001 13050000 0.00467410468319559 0.00488
chr_12 13050001 13060000 0.00386997245179063 0.00404
chr_12 13060001 13070000 0.00307597796143251 0.00336
chr_12 13070001 13080000 0.00511110192837466 0.0054
chr_12 13080001 13090000 0.00479578512396694 0.00452
chr_12 13090001 13100000 0.0043136914600551 0.00442
chr_12 13100001 13110000 0.00391066115702479 0.00422
chr_12 13110001 13120000 0.00483765840220386 0.00484
chr_12 13120001 13130000 0.00424677685950413 0.00424
chr_12 13130001 13140000 0.00360853994490358 0.00334
chr_12 13140001 13150000 0.00368669421487603 0.00394
chr_12 13150001 13160000 0.00309468319559229 0.00244
chr_12 13160001 13170000 0.00311027548209366 0.00292
chr_12 13170001 13180000 0.00283426997245179 0.00268
chr_12 13180001 13190000 0.00253523415977961 0.00288
chr_12 13190001 13200000 0.00264490358126722 0.00292
chr_12 13200001 13210000 0.00301052341597796 0.00308
chr_12 13210001 13220000 0.00307090909090909 0.00264
chr_12 13220001 13230000 0.00346071625344353 0.0036
chr_12 13230001 13240000 0.00372382920110193 0.00394
chr_12 13240001 13250000 0.00356300275482094 0.00348
chr_12 13250001 13260000 0.00469044077134986 0.00522
chr_12 13260001 13270000 0.00362289256198347 0.00354
chr_12 13270001 13280000 0.00317490358126722 0.00368
chr_12 13280001 13290000 0.0040468044077135 0.00436
chr_12 13290001 13300000 0.00327928374655647 0.00358
chr_12 13300001 13310000 0.00277487603305785 0.00232
chr_12 13310001 13320000 0.00417506887052342 0.00424
chr_12 13320001 13330000 0.00315887052341598 0.00242
chr_12 13330001 13340000 0.00190752066115702 0.00162
chr_12 13340001 13350000 0.00217567493112948 0.00142
chr_12 13350001 13360000 0.00212509641873278 0.00166
chr_12 13360001 13370000 0.00193548209366391 0.00216
chr_12 13370001 13380000 0.00159878787878788 0.00168
chr_12 13380001 13390000 0.000392286501377411 4e-04
chr_12 13390001 13400000 0.00350573002754821 0.00388
chr_12 13400001 13410000 0.00469074380165289 0.0047
chr_12 13410001 13420000 0.0041100826446281 0.00196
chr_12 13420001 13430000 0.00481297520661157 0.00552
chr_12 13430001 13440000 0.00425526170798898 0.00552
chr_12 13440001 13450000 0.00399057851239669 0.00458
chr_12 13450001 13460000 0.0028537741046832 0.0029
chr_12 13460001 13470000 0.00548325068870523 0.0061
chr_12 13470001 13480000 0.00496074380165289 0.00504
chr_12 13480001 13490000 0.00457559228650138 0.00364
chr_12 13490001 13500000 0.00422264462809917 0.00488
chr_12 13500001 13510000 0.00602137741046832 0.00562
chr_12 13510001 13520000 0.0053134435261708 0.00616
chr_12 13520001 13530000 0.00463735537190083 0.00342
chr_12 13530001 13540000 0.00354487603305785 0.004
chr_12 13540001 13550000 0.00383225895316804 0.0044
chr_12 13550001 13560000 0.00570702479338843 0.00442
chr_12 13560001 13570000 0.00583157024793388 0.0057
chr_12 13570001 13580000 0.00681085399449036 0.00616
chr_12 13580001 13590000 0.00399969696969697 0.00402
chr_12 13590001 13600000 0.00456371900826446 0.00514
chr_12 13600001 13610000 0.00385887052341598 0.00416
chr_12 13610001 13620000 0.00277473829201102 0.003
chr_12 13620001 13630000 0.00110633608815427 0.00088
chr_12 13630001 13640000 0.00142575757575758 0.00124
chr_12 13640001 13650000 0.00194176308539945 0.00162
chr_12 13650001 13660000 0.00346038567493113 0.00454
chr_12 13660001 13670000 0.00427603305785124 0.00478
chr_12 13670001 13680000 0.00501691460055096 0.00558
chr_12 13680001 13690000 0.00402085399449036 0.00402
chr_12 13690001 13700000 0.00523526170798898 0.00546
chr_12 13700001 13710000 0.00526396694214876 0.00528
chr_12 13710001 13720000 0.00459939393939394 0.0051
chr_12 13720001 13730000 0.00423426997245179 0.00398
chr_12 13730001 13740000 0.00243112947658402 0.00252
chr_12 13740001 13750000 0.00271526170798898 0.00386
chr_12 13750001 13760000 0.00373052341597796 0.00446
chr_12 13760001 13770000 0.0031097520661157 0.0027
chr_12 13770001 13780000 0.00340790633608815 0.00336
chr_12 13780001 13790000 0.00342429752066116 0.00256
chr_12 13790001 13800000 0.00499479338842975 0.00254
chr_12 13800001 13810000 0.00498617079889807 0.00236
chr_12 13810001 13820000 0.00424719008264463 0.00284
chr_12 13820001 13830000 0.00523132231404959 0.00528
chr_12 13830001 13840000 0.00614112947658402 0.00496
chr_12 13840001 13850000 0.00467413223140496 0.00406
chr_12 13850001 13860000 0.00501735537190083 0.00494
chr_12 13860001 13870000 0.00360611570247934 0.0029
chr_12 13870001 13880000 0.00321628099173554 0.00386
chr_12 13880001 13890000 0.00580019283746556 0.00536
chr_12 13890001 13900000 0.00320074380165289 0.00298
chr_12 13900001 13910000 0.00441652892561983 0.00322
chr_12 13910001 13920000 0.00389449035812672 0.00332
chr_12 13920001 13930000 0.00270358126721763 0.003
chr_12 13930001 13940000 0.00181118457300276 0.00136
chr_12 13940001 13950000 0.00344763085399449 0.003
chr_12 13950001 13960000 0.00472099173553719 0.00452
chr_12 13960001 13970000 0.00626515151515152 0.00496
chr_12 13970001 13980000 0.00411573002754821 0.00394
chr_12 13980001 13990000 0.00443608815426997 0.00378
chr_12 13990001 1.4e+07 0.00609537190082645 0.0062
chr_12 14000001 14010000 0.00490115702479339 0.003
chr_12 14010001 14020000 0.00583895316804408 0.00438
chr_12 14020001 14030000 0.00519137741046832 0.00498
chr_12 14030001 14040000 0.00295424242424242 0.00306
chr_12 14040001 14050000 0.00372947658402204 0.00272
chr_12 14050001 14060000 0.00314782369146006 0.00198
chr_12 14060001 14070000 0.0025500826446281 0.00142
chr_12 14070001 14080000 0.00242578512396694 0.0011
chr_12 14080001 14090000 0.0024801652892562 0.001
chr_12 14090001 14100000 0.00316413223140496 0.0011
chr_12 14100001 14110000 0.00228289256198347 0.00072
chr_12 14110001 14120000 0.0029028650137741 0.00044
chr_12 14120001 14130000 0.0024401652892562 0.00048
chr_12 14130001 14140000 0.00275881542699725 0.00066
chr_12 14140001 14150000 0.00310157024793388 6e-04
chr_12 14150001 14160000 0.00212137741046832 0.00076
chr_12 14160001 14170000 0.00174096418732782 0.00068
chr_12 14170001 14180000 0.00270077134986226 2e-04
chr_12 14180001 14190000 0.00418732782369146 0.00034
chr_12 14190001 14200000 0.00528694214876033 2e-04
chr_12 14200001 14210000 0.00473738292011019 0.00014
chr_12 14210001 14220000 0.00530349862258953 2e-04
chr_12 14220001 14230000 0.00566523415977961 0.00032
chr_12 14230001 14240000 0.00368584022038567 0.00054
chr_12 14240001 14250000 0.00383022038567493 0.00108
chr_12 14250001 14260000 0.00238796143250689 0.00046
chr_12 14260001 14270000 0.00291848484848485 0.00038
chr_12 14270001 14280000 0.00409264462809917 0.00072
chr_12 14280001 14290000 0.00289096418732782 0.00046
chr_12 14290001 14300000 0.00190865013774105 7e-04
chr_12 14300001 14310000 0.00406044077134986 6e-04
chr_12 14310001 14320000 0.00358082644628099 0.00066
chr_12 14320001 14330000 0.00338292011019284 0.00114
chr_12 14330001 14340000 0.00262030303030303 0.00072
chr_12 14340001 14350000 0.00236845730027548 6e-04
chr_12 14350001 14360000 0.00221355371900826 0.00042
chr_12 14360001 14370000 0.00230498622589532 7e-04
chr_12 14370001 14380000 0.00175754820936639 0.00052
chr_12 14380001 14390000 0.00273325068870523 0.00028
chr_12 14390001 14400000 0.00277812672176309 9e-04
chr_12 14400001 14410000 0.00397815426997245 0.00058
chr_12 14410001 14420000 0.00203900826446281 0.00064
chr_12 14420001 14430000 0.00303578512396694 0.00076
chr_12 14430001 14440000 0.0025001652892562 2e-04
chr_12 14440001 14450000 0.00400730027548209 0.00032
chr_12 14450001 14460000 0.00291589531680441 4e-04
chr_12 14460001 14470000 0.00247162534435262 0.00026
chr_12 14470001 14480000 0.00242559228650138 0.00044
chr_12 14480001 14490000 0.00392201101928375 0.00062
chr_12 14490001 14500000 0.00305619834710744 0.00104
chr_12 14500001 14510000 0.00401382920110193 9e-04
chr_12 14510001 14520000 0.00542234159779614 0.00132
chr_12 14520001 14530000 0.00383399449035813 0.00098
chr_12 14530001 14540000 0.00245088154269972 9e-04
chr_12 14540001 14550000 0.00296176308539945 0.00116
chr_12 14550001 14560000 0.00175250688705234 0.00058
chr_12 14560001 14570000 0.00203702479338843 6e-04
chr_12 14570001 14580000 0.00292575757575758 0.00044
chr_12 14580001 14590000 0.00257479338842975 6e-04
chr_12 14590001 14600000 0.00199842975206612 0.00112
chr_12 14600001 14610000 0.00137250688705234 0.00064
chr_12 14610001 14620000 0.00148077134986226 4e-04
chr_12 14620001 14630000 0.0024331955922865 0.00084
chr_12 14630001 14640000 0.00262333333333333 0.00044
chr_12 14640001 14650000 0.003156391184573 0.00134
chr_12 14650001 14660000 0.0018595041322314 0.00062
chr_12 14660001 14670000 0.00199906336088154 0.00058
chr_12 14670001 14680000 0.00197231404958678 0.00064
chr_12 14680001 14690000 0.00288807162534435 0.00088
chr_12 14690001 14700000 0.00314619834710744 0.00092
chr_12 14700001 14710000 0.00524809917355372 0.00034
chr_12 14710001 14720000 0.00430528925619835 6e-04
chr_12 14720001 14730000 0.00335267217630854 0.00056
chr_12 14730001 14740000 0.00335820936639118 0.00088
chr_12 14740001 14750000 0.00239608815426997 0.00102
chr_12 14750001 14760000 0.00314482093663912 0.00058
chr_12 14760001 14770000 0.00293220385674931 0.00032
chr_12 14770001 14780000 0.00252330578512397 2e-04
chr_12 14780001 14790000 0.0019471349862259 0.00016
chr_12 14790001 14800000 0.00168520661157025 0.00068
chr_12 14800001 14810000 0.00183779614325069 5e-04
chr_12 14810001 14820000 0.000505454545454545 0.00032
chr_12 14820001 14830000 0 0
chr_12 14830001 14840000 0 0
chr_12 14840001 14850000 0 0
chr_12 14850001 14860000 0 0
chr_12 14860001 14870000 0.000158898071625344 6e-05
chr_12 14870001 14880000 0 0
chr_12 14880001 14890000 0 0
chr_12 14890001 14900000 0 0
chr_12 14900001 14910000 0 0
chr_12 14910001 14920000 0 0
chr_12 14920001 14930000 0 0
chr_12 14930001 14940000 0 0
chr_12 14940001 14950000 0 0
chr_12 14950001 14960000 0 0
chr_12 14960001 14970000 0 0
chr_12 14970001 14980000 0 0
chr_12 14980001 14990000 0 0
chr_12 14990001 1.5e+07 0 0
chr_12 15000001 15010000 0 0
chr_12 15010001 15020000 0 0
chr_12 15020001 15030000 0 0
chr_12 15030001 15040000 0 0
chr_12 15040001 15050000 0 0
chr_12 15050001 15060000 0 0
chr_12 15060001 15070000 0 0
chr_12 15070001 15080000 0 0
chr_12 15080001 15090000 0 0
chr_12 15090001 15100000 0 0
chr_12 15100001 15110000 0 0
chr_12 15110001 15120000 0 0
chr_12 15120001 15130000 0 0
chr_12 15130001 15140000 0 0
chr_12 15140001 15150000 0 0
chr_12 15150001 15160000 0 0
chr_12 15160001 15170000 0 0
chr_12 15170001 15180000 0 0
chr_12 15180001 15190000 0 0
chr_12 15190001 15200000 0 0
chr_12 15200001 15210000 0 0
chr_12 15210001 15220000 0 0
chr_12 15220001 15230000 0 0
chr_12 15230001 15240000 0 0
chr_12 15240001 15250000 0 0
chr_12 15250001 15260000 0.00168154269972452 0.00064
chr_12 15260001 15270000 0.00270537190082645 0.00054
chr_12 15270001 15280000 0.00119217630853994 4e-04
chr_12 15280001 15290000 0.00186157024793388 0.00036
chr_12 15290001 15300000 0.00180702479338843 0.00064
chr_12 15300001 15310000 0.00238570247933884 0.00086
chr_12 15310001 15320000 0.00316600550964187 0.00174
chr_12 15320001 15330000 0.0030204958677686 0.00112
chr_12 15330001 15340000 0.00248823691460055 0.00102
chr_12 15340001 15350000 0.00240022038567493 0.00068
chr_12 15350001 15360000 0.00268206611570248 0.00112
chr_12 15360001 15370000 0.00317947658402204 0.00112
chr_12 15370001 15380000 0.00291349862258953 0.00088
chr_12 15380001 15390000 0.00367272727272727 0.00052
chr_12 15390001 15400000 0.00294972451790634 0.00078
chr_12 15400001 15410000 0.00210264462809917 0.00104
chr_12 15410001 15420000 0.00213019283746556 0.00052
chr_12 15420001 15430000 0.00321391184573003 0.00144
chr_12 15430001 15440000 0.00304035812672176 0.00056
chr_12 15440001 15450000 0.0031804132231405 0.0014
chr_12 15450001 15460000 0.00295636363636364 0.0012
chr_12 15460001 15470000 0.00227022038567493 0.001
chr_12 15470001 15480000 0.00148278236914601 0.00038
chr_12 15480001 15490000 0.00272363636363636 9e-04
chr_12 15490001 15500000 0.00274424242424242 0.00076
chr_12 15500001 15510000 0.00297225895316804 0.00144
chr_12 15510001 15520000 0.00364275482093664 0.00086
chr_12 15520001 15530000 0.00149928374655647 0.00054
chr_12 15530001 15540000 0.00275030303030303 0.00138
chr_12 15540001 15550000 0.00387636363636364 0.00106
chr_12 15550001 15560000 0.00226807162534435 0.00094
chr_12 15560001 15570000 0.00160730027548209 9e-04
chr_12 15570001 15580000 0.00170118457300275 0.00066
chr_12 15580001 15590000 0.00180104683195592 0.00078
chr_12 15590001 15600000 0.00151840220385675 0.00082
chr_12 15600001 15610000 0.00233633608815427 0.00076
chr_12 15610001 15620000 0.00262292011019284 0.0016
chr_12 15620001 15630000 0.00264977961432507 0.00098
chr_12 15630001 15640000 0.0020701652892562 0.00052
chr_12 15640001 15650000 0.00223955922865014 0.00162
chr_12 15650001 15660000 0.00186798898071625 0.00238
chr_12 15660001 15670000 0.00146831955922865 0.00158
chr_12 15670001 15680000 0.00181289256198347 0.00074
chr_12 15680001 15690000 0.00101550964187328 0.00058
chr_12 15690001 15700000 0.00145476584022039 0.00076
chr_12 15700001 15710000 0.00259873278236915 0.00072
chr_12 15710001 15720000 0.00121658402203857 0.00084
chr_12 15720001 15730000 0.00190066115702479 0.00066
chr_12 15730001 15740000 0.00342776859504132 0.0024
chr_12 15740001 15750000 0.00360636363636364 0.00148
chr_12 15750001 15760000 0.00198005509641873 0.00108
chr_12 15760001 15770000 0.0032296694214876 0.00154
chr_12 15770001 15780000 0.00404636363636364 0.0021
chr_12 15780001 15790000 0.00352242424242424 0.00114
chr_12 15790001 15800000 0.00354330578512397 0.00088
